loan_id,report_month,dpd,outstanding_balance,emi_amount,status,recovery_amount
L00993,2025-12,0,743711,23333,current,0
L00994,2025-01,0,484444,15556,current,0
L00994,2025-02,0,468888,15556,current,0
L00994,2025-03,0,453332,15556,current,0
L00994,2025-04,0,437776,15556,current,0
L00994,2025-05,0,422220,15556,current,0
L00994,2025-06,0,406664,15556,current,0
L00994,2025-07,0,391108,15556,current,0
L00994,2025-08,12,387969,15556,dpd_1_30,0
L00994,2025-09,0,372413,15556,current,0
L00994,2025-10,0,356857,15556,current,0
L00994,2025-11,0,341301,15556,current,0
L00994,2025-12,0,325745,15556,current,0
L00995,2025-01,0,906667,93333,current,0
L00995,2025-02,0,813334,93333,current,0
L00995,2025-03,0,720001,93333,current,0
L00995,2025-04,0,626668,93333,current,0
L00995,2025-05,0,533335,93333,current,0
L00995,2025-06,0,440002,93333,current,0
L00995,2025-07,0,346669,93333,current,0
L00995,2025-08,0,253336,93333,current,0
L00995,2025-09,0,160003,93333,current,0
L00995,2025-10,0,66670,93333,current,0
L00995,2025-11,0,0,93333,current,0
L00995,2025-12,0,0,93333,current,0
L00996,2025-01,0,195333,4667,current,0
L00996,2025-02,0,190666,4667,current,0
L00996,2025-03,0,185999,4667,current,0
L00996,2025-04,0,181332,4667,current,0
L00996,2025-05,0,176665,4667,current,0
L00996,2025-06,4,174839,4667,dpd_1_30,0
L00996,2025-07,0,170172,4667,current,0
L00996,2025-08,0,165505,4667,current,0
L00996,2025-09,0,160838,4667,current,0
L00996,2025-10,0,156171,4667,current,0
L00996,2025-11,0,151504,4667,current,0
L00996,2025-12,0,146837,4667,current,0
L00997,2025-01,0,97667,2333,current,0
L00997,2025-02,0,95334,2333,current,0
L00997,2025-03,0,93001,2333,current,0
L00997,2025-04,0,90668,2333,current,0
L00997,2025-05,0,88335,2333,current,0
L00997,2025-06,0,86002,2333,current,0
L00997,2025-07,0,83669,2333,current,0
L00997,2025-08,0,81336,2333,current,0
L00997,2025-09,0,79003,2333,current,0
L00997,2025-10,0,76670,2333,current,0
L00997,2025-11,0,74337,2333,current,0
L00997,2025-12,0,72004,2333,current,0
L00998,2025-01,0,976667,23333,current,0
L00998,2025-02,0,953334,23333,current,0
L00998,2025-03,0,930001,23333,current,0
L00998,2025-04,0,906668,23333,current,0
L00998,2025-05,0,883335,23333,current,0
L00998,2025-06,0,860002,23333,current,0
L00998,2025-07,0,836669,23333,current,0
L00998,2025-08,0,813336,23333,current,0
L00998,2025-09,0,790003,23333,current,0
L00998,2025-10,0,766670,23333,current,0
L00998,2025-11,0,743337,23333,current,0
L00998,2025-12,0,720004,23333,current,0
L00999,2025-01,0,953333,46667,current,0
L00999,2025-02,0,906666,46667,current,0
L00999,2025-03,0,859999,46667,current,0
L00999,2025-04,0,813332,46667,current,0
L00999,2025-05,0,766665,46667,current,0
L00999,2025-06,0,719998,46667,current,0
L00999,2025-07,0,673331,46667,current,0
L00999,2025-08,0,626664,46667,current,0
L00999,2025-09,0,579997,46667,current,0
L00999,2025-10,0,533330,46667,current,0
L00999,2025-11,0,486663,46667,current,0
L00999,2025-12,0,439996,46667,current,0
L01000,2025-01,0,453333,46667,current,0
L01000,2025-02,0,406666,46667,current,0
L01000,2025-03,26,397611,46667,dpd_1_30,0
L01000,2025-04,0,350944,46667,current,0
L01000,2025-05,0,304277,46667,current,0
L01000,2025-06,29,293318,46667,dpd_1_30,0
L01000,2025-07,55,287903,46667,dpd_31_60,0
L01000,2025-08,82,265582,46667,dpd_61_90,0
L01000,2025-09,49,252382,46667,dpd_31_60,0
L01000,2025-10,0,205715,46667,current,0
L01000,2025-11,0,159048,46667,current,0
L01000,2025-12,0,112381,46667,current,0
L01001,2025-01,0,476667,23333,current,0
L01001,2025-02,0,453334,23333,current,0
L01001,2025-03,28,452792,23333,dpd_1_30,0
L01001,2025-04,34,443119,23333,dpd_31_60,0
L01001,2025-05,76,441834,23333,dpd_61_90,0
L01001,2025-06,147,434239,23333,dpd_90_plus,0
L01001,2025-07,145,423507,23333,dpd_90_plus,0
L01001,2025-08,118,421344,23333,dpd_90_plus,0
L01001,2025-09,43,418058,23333,dpd_31_60,0
L01001,2025-10,71,417449,23333,dpd_61_90,0
L01001,2025-11,7,411737,23333,dpd_1_30,0
L01001,2025-12,45,402152,23333,dpd_31_60,0
L01002,2025-01,0,290667,9333,current,0
L01002,2025-02,0,281334,9333,current,0
L01002,2025-03,0,272001,9333,current,0
L01002,2025-04,0,262668,9333,current,0
L01002,2025-05,0,253335,9333,current,0
L01002,2025-06,0,244002,9333,current,0
L01002,2025-07,0,234669,9333,current,0
L01002,2025-08,0,225336,9333,current,0
L01002,2025-09,0,216003,9333,current,0
L01002,2025-10,0,206670,9333,current,0
L01002,2025-11,0,197337,9333,current,0
L01002,2025-12,0,188004,9333,current,0
L01003,2025-01,0,680000,70000,current,0
L01003,2025-02,24,649459,70000,dpd_1_30,0
L01003,2025-03,44,639783,70000,dpd_31_60,0
L01003,2025-04,28,637304,70000,dpd_1_30,0
L01003,2025-05,41,626649,70000,dpd_31_60,0
L01003,2025-06,67,609167,70000,dpd_61_90,0
L01003,2025-07,89,596904,70000,dpd_61_90,0
L01003,2025-08,143,579822,70000,dpd_90_plus,0
L01003,2025-09,999,579822,70000,charged_off,81821
L01003,2025-10,999,579822,70000,charged_off,0
L01003,2025-11,999,579822,70000,charged_off,0
L01003,2025-12,999,579822,70000,charged_off,0
L01004,2025-01,0,195333,4667,current,0
L01004,2025-02,0,190666,4667,current,0
L01004,2025-03,0,185999,4667,current,0
L01004,2025-04,0,181332,4667,current,0
L01004,2025-05,0,176665,4667,current,0
L01004,2025-06,0,171998,4667,current,0
L01004,2025-07,6,171242,4667,dpd_1_30,0
L01004,2025-08,39,170393,4667,dpd_31_60,0
L01004,2025-09,0,165726,4667,current,0
L01004,2025-10,0,161059,4667,current,0
L01004,2025-11,0,156392,4667,current,0
L01004,2025-12,0,151725,4667,current,0
L01005,2025-01,0,906667,93333,current,0
L01005,2025-02,0,813334,93333,current,0
L01005,2025-03,0,720001,93333,current,0
L01005,2025-04,0,626668,93333,current,0
L01005,2025-05,0,533335,93333,current,0
L01005,2025-06,0,440002,93333,current,0
L01005,2025-07,0,346669,93333,current,0
L01005,2025-08,0,253336,93333,current,0
L01005,2025-09,0,160003,93333,current,0
L01005,2025-10,0,66670,93333,current,0
L01005,2025-11,0,0,93333,current,0
L01005,2025-12,0,0,93333,current,0
L01006,2025-01,0,680000,70000,current,0
L01006,2025-02,0,610000,70000,current,0
L01006,2025-03,0,540000,70000,current,0
L01006,2025-04,0,470000,70000,current,0
L01006,2025-05,0,400000,70000,current,0
L01006,2025-06,28,365761,70000,dpd_1_30,0
L01006,2025-07,32,331089,70000,dpd_31_60,0
L01006,2025-08,68,299211,70000,dpd_61_90,0
L01006,2025-09,0,229211,70000,current,0
L01006,2025-10,0,159211,70000,current,0
L01006,2025-11,0,89211,70000,current,0
L01006,2025-12,0,19211,70000,current,0
L01007,2025-01,0,290667,9333,current,0
L01007,2025-02,0,281334,9333,current,0
L01007,2025-03,0,272001,9333,current,0
L01007,2025-04,0,262668,9333,current,0
L01007,2025-05,0,253335,9333,current,0
L01007,2025-06,0,244002,9333,current,0
L01007,2025-07,0,234669,9333,current,0
L01007,2025-08,0,225336,9333,current,0
L01007,2025-09,0,216003,9333,current,0
L01007,2025-10,0,206670,9333,current,0
L01007,2025-11,6,205623,9333,dpd_1_30,0
L01007,2025-12,43,203232,9333,dpd_31_60,0
L01008,2025-01,0,726667,23333,current,0
L01008,2025-02,0,703334,23333,current,0
L01008,2025-03,0,680001,23333,current,0
L01008,2025-04,0,656668,23333,current,0
L01008,2025-05,0,633335,23333,current,0
L01008,2025-06,0,610002,23333,current,0
L01008,2025-07,0,586669,23333,current,0
L01008,2025-08,0,563336,23333,current,0
L01008,2025-09,0,540003,23333,current,0
L01008,2025-10,0,516670,23333,current,0
L01008,2025-11,0,493337,23333,current,0
L01008,2025-12,0,470004,23333,current,0
L01009,2025-01,0,48833,1167,current,0
L01009,2025-02,0,47666,1167,current,0
L01009,2025-03,0,46499,1167,current,0
L01009,2025-04,0,45332,1167,current,0
L01009,2025-05,0,44165,1167,current,0
L01009,2025-06,0,42998,1167,current,0
L01009,2025-07,0,41831,1167,current,0
L01009,2025-08,0,40664,1167,current,0
L01009,2025-09,0,39497,1167,current,0
L01009,2025-10,0,38330,1167,current,0
L01009,2025-11,0,37163,1167,current,0
L01009,2025-12,0,35996,1167,current,0
L01010,2025-01,0,732500,17500,current,0
L01010,2025-02,0,715000,17500,current,0
L01010,2025-03,0,697500,17500,current,0
L01010,2025-04,11,696885,17500,dpd_1_30,0
L01010,2025-05,1,693239,17500,dpd_1_30,0
L01010,2025-06,26,690368,17500,dpd_1_30,0
L01010,2025-07,0,672868,17500,current,0
L01010,2025-08,0,655368,17500,current,0
L01010,2025-09,0,637868,17500,current,0
L01010,2025-10,0,620368,17500,current,0
L01010,2025-11,0,602868,17500,current,0
L01010,2025-12,0,585368,17500,current,0
L01011,2025-01,0,146500,3500,current,0
L01011,2025-02,0,143000,3500,current,0
L01011,2025-03,0,139500,3500,current,0
L01011,2025-04,0,136000,3500,current,0
L01011,2025-05,0,132500,3500,current,0
L01011,2025-06,0,129000,3500,current,0
L01011,2025-07,0,125500,3500,current,0
L01011,2025-08,0,122000,3500,current,0
L01011,2025-09,0,118500,3500,current,0
L01011,2025-10,0,115000,3500,current,0
L01011,2025-11,0,111500,3500,current,0
L01011,2025-12,0,108000,3500,current,0
L01012,2025-01,0,680000,70000,current,0
L01012,2025-02,0,610000,70000,current,0
L01012,2025-03,0,540000,70000,current,0
L01012,2025-04,0,470000,70000,current,0
L01012,2025-05,0,400000,70000,current,0
L01012,2025-06,0,330000,70000,current,0
L01012,2025-07,0,260000,70000,current,0
L01012,2025-08,0,190000,70000,current,0
L01012,2025-09,0,120000,70000,current,0
L01012,2025-10,0,50000,70000,current,0
L01012,2025-11,0,0,70000,current,0
L01012,2025-12,0,0,70000,current,0
L01013,2025-01,0,143000,7000,current,0
L01013,2025-02,0,136000,7000,current,0
L01013,2025-03,0,129000,7000,current,0
L01013,2025-04,0,122000,7000,current,0
L01013,2025-05,0,115000,7000,current,0
L01013,2025-06,0,108000,7000,current,0
L01013,2025-07,0,101000,7000,current,0
L01013,2025-08,0,94000,7000,current,0
L01013,2025-09,0,87000,7000,current,0
L01013,2025-10,0,80000,7000,current,0
L01013,2025-11,19,78607,7000,dpd_1_30,0
L01013,2025-12,49,77447,7000,dpd_31_60,0
L01014,2025-01,0,95333,4667,current,0
L01014,2025-02,0,90666,4667,current,0
L01014,2025-03,0,85999,4667,current,0
L01014,2025-04,0,81332,4667,current,0
L01014,2025-05,0,76665,4667,current,0
L01014,2025-06,0,71998,4667,current,0
L01014,2025-07,0,67331,4667,current,0
L01014,2025-08,0,62664,4667,current,0
L01014,2025-09,0,57997,4667,current,0
L01014,2025-10,0,53330,4667,current,0
L01014,2025-11,0,48663,4667,current,0
L01014,2025-12,0,43996,4667,current,0
L01015,2025-01,0,143000,7000,current,0
L01015,2025-02,0,136000,7000,current,0
L01015,2025-03,0,129000,7000,current,0
L01015,2025-04,0,122000,7000,current,0
L01015,2025-05,0,115000,7000,current,0
L01015,2025-06,0,108000,7000,current,0
L01015,2025-07,17,105297,7000,dpd_1_30,0
L01015,2025-08,0,98297,7000,current,0
L01015,2025-09,0,91297,7000,current,0
L01015,2025-10,0,84297,7000,current,0
L01015,2025-11,0,77297,7000,current,0
L01015,2025-12,24,75448,7000,dpd_1_30,0
L01016,2025-01,0,143000,7000,current,0
L01016,2025-02,0,136000,7000,current,0
L01016,2025-03,0,129000,7000,current,0
L01016,2025-04,0,122000,7000,current,0
L01016,2025-05,0,115000,7000,current,0
L01016,2025-06,0,108000,7000,current,0
L01016,2025-07,0,101000,7000,current,0
L01016,2025-08,0,94000,7000,current,0
L01016,2025-09,0,87000,7000,current,0
L01016,2025-10,0,80000,7000,current,0
L01016,2025-11,0,73000,7000,current,0
L01016,2025-12,0,66000,7000,current,0
L01017,2025-01,0,906667,93333,current,0
L01017,2025-02,0,813334,93333,current,0
L01017,2025-03,0,720001,93333,current,0
L01017,2025-04,0,626668,93333,current,0
L01017,2025-05,0,533335,93333,current,0
L01017,2025-06,0,440002,93333,current,0
L01017,2025-07,10,436661,93333,dpd_1_30,0
L01017,2025-08,0,343328,93333,current,0
L01017,2025-09,21,329906,93333,dpd_1_30,0
L01017,2025-10,43,301053,93333,dpd_31_60,0
L01017,2025-11,41,287250,93333,dpd_31_60,0
L01017,2025-12,78,256834,93333,dpd_61_90,0
L01018,2025-01,0,286000,14000,current,0
L01018,2025-02,0,272000,14000,current,0
L01018,2025-03,0,258000,14000,current,0
L01018,2025-04,0,244000,14000,current,0
L01018,2025-05,0,230000,14000,current,0
L01018,2025-06,0,216000,14000,current,0
L01018,2025-07,0,202000,14000,current,0
L01018,2025-08,0,188000,14000,current,0
L01018,2025-09,0,174000,14000,current,0
L01018,2025-10,0,160000,14000,current,0
L01018,2025-11,0,146000,14000,current,0
L01018,2025-12,0,132000,14000,current,0
L01019,2025-01,0,680000,70000,current,0
L01019,2025-02,0,610000,70000,current,0
L01019,2025-03,0,540000,70000,current,0
L01019,2025-04,0,470000,70000,current,0
L01019,2025-05,0,400000,70000,current,0
L01019,2025-06,0,330000,70000,current,0
L01019,2025-07,0,260000,70000,current,0
L01019,2025-08,0,190000,70000,current,0
L01019,2025-09,0,120000,70000,current,0
L01019,2025-10,0,50000,70000,current,0
L01019,2025-11,0,0,70000,current,0
L01019,2025-12,0,0,70000,current,0
L01020,2025-01,0,145333,4667,current,0
L01020,2025-02,0,140666,4667,current,0
L01020,2025-03,0,135999,4667,current,0
L01020,2025-04,0,131332,4667,current,0
L01020,2025-05,24,129016,4667,dpd_1_30,0
L01020,2025-06,37,127756,4667,dpd_31_60,0
L01020,2025-07,0,123089,4667,current,0
L01020,2025-08,0,118422,4667,current,0
L01020,2025-09,17,117516,4667,dpd_1_30,0
L01020,2025-10,23,116835,4667,dpd_1_30,0
L01020,2025-11,48,116123,4667,dpd_31_60,0
L01020,2025-12,27,116119,4667,dpd_1_30,0
L01021,2025-01,0,90667,9333,current,0
L01021,2025-02,6,86392,9333,dpd_1_30,0
L01021,2025-03,43,82045,9333,dpd_31_60,0
L01021,2025-04,0,72712,9333,current,0
L01021,2025-05,0,63379,9333,current,0
L01021,2025-06,0,54046,9333,current,0
L01021,2025-07,0,44713,9333,current,0
L01021,2025-08,0,35380,9333,current,0
L01021,2025-09,0,26047,9333,current,0
L01021,2025-10,0,16714,9333,current,0
L01021,2025-11,0,7381,9333,current,0
L01021,2025-12,0,0,9333,current,0
L01022,2025-01,0,272000,28000,current,0
L01022,2025-02,0,244000,28000,current,0
L01022,2025-03,0,216000,28000,current,0
L01022,2025-04,0,188000,28000,current,0
L01022,2025-05,0,160000,28000,current,0
L01022,2025-06,0,132000,28000,current,0
L01022,2025-07,0,104000,28000,current,0
L01022,2025-08,0,76000,28000,current,0
L01022,2025-09,0,48000,28000,current,0
L01022,2025-10,0,20000,28000,current,0
L01022,2025-11,0,0,28000,current,0
L01022,2025-12,0,0,28000,current,0
L01023,2025-01,0,680000,70000,current,0
L01023,2025-02,0,610000,70000,current,0
L01023,2025-03,0,540000,70000,current,0
L01023,2025-04,0,470000,70000,current,0
L01023,2025-05,0,400000,70000,current,0
L01023,2025-06,0,330000,70000,current,0
L01023,2025-07,0,260000,70000,current,0
L01023,2025-08,0,190000,70000,current,0
L01023,2025-09,0,120000,70000,current,0
L01023,2025-10,0,50000,70000,current,0
L01023,2025-11,0,0,70000,current,0
L01023,2025-12,0,0,70000,current,0
L01024,2025-01,0,488333,11667,current,0
L01024,2025-02,30,487976,11667,dpd_1_30,0
L01024,2025-03,0,476309,11667,current,0
L01024,2025-04,0,464642,11667,current,0
L01024,2025-05,0,452975,11667,current,0
L01024,2025-06,0,441308,11667,current,0
L01024,2025-07,0,429641,11667,current,0
L01024,2025-08,24,423827,11667,dpd_1_30,0
L01024,2025-09,0,412160,11667,current,0
L01024,2025-10,0,400493,11667,current,0
L01024,2025-11,0,388826,11667,current,0
L01024,2025-12,2,386247,11667,dpd_1_30,0
L01025,2025-01,0,953333,46667,current,0
L01025,2025-02,0,906666,46667,current,0
L01025,2025-03,0,859999,46667,current,0
L01025,2025-04,0,813332,46667,current,0
L01025,2025-05,0,766665,46667,current,0
L01025,2025-06,0,719998,46667,current,0
L01025,2025-07,0,673331,46667,current,0
L01025,2025-08,0,626664,46667,current,0
L01025,2025-09,0,579997,46667,current,0
L01025,2025-10,0,533330,46667,current,0
L01025,2025-11,0,486663,46667,current,0
L01025,2025-12,0,439996,46667,current,0
L01026,2025-01,0,286000,14000,current,0
L01026,2025-02,0,272000,14000,current,0
L01026,2025-03,0,258000,14000,current,0
L01026,2025-04,0,244000,14000,current,0
L01026,2025-05,0,230000,14000,current,0
L01026,2025-06,0,216000,14000,current,0
L01026,2025-07,0,202000,14000,current,0
L01026,2025-08,0,188000,14000,current,0
L01026,2025-09,0,174000,14000,current,0
L01026,2025-10,2,172088,14000,dpd_1_30,0
L01026,2025-11,0,158088,14000,current,0
L01026,2025-12,0,144088,14000,current,0
L01027,2025-01,0,906667,93333,current,0
L01027,2025-02,0,813334,93333,current,0
L01027,2025-03,0,720001,93333,current,0
L01027,2025-04,0,626668,93333,current,0
L01027,2025-05,17,620989,93333,dpd_1_30,0
L01027,2025-06,50,586999,93333,dpd_31_60,0
L01027,2025-07,0,493666,93333,current,0
L01027,2025-08,0,400333,93333,current,0
L01027,2025-09,0,307000,93333,current,0
L01027,2025-10,0,213667,93333,current,0
L01027,2025-11,0,120334,93333,current,0
L01027,2025-12,0,27001,93333,current,0
L01028,2025-01,0,90667,9333,current,0
L01028,2025-02,0,81334,9333,current,0
L01028,2025-03,0,72001,9333,current,0
L01028,2025-04,0,62668,9333,current,0
L01028,2025-05,0,53335,9333,current,0
L01028,2025-06,0,44002,9333,current,0
L01028,2025-07,21,39807,9333,dpd_1_30,0
L01028,2025-08,0,30474,9333,current,0
L01028,2025-09,29,27979,9333,dpd_1_30,0
L01028,2025-10,0,18646,9333,current,0
L01028,2025-11,0,9313,9333,current,0
L01028,2025-12,0,0,9333,current,0
L01029,2025-01,0,190667,9333,current,0
L01029,2025-02,0,181334,9333,current,0
L01029,2025-03,0,172001,9333,current,0
L01029,2025-04,0,162668,9333,current,0
L01029,2025-05,0,153335,9333,current,0
L01029,2025-06,0,144002,9333,current,0
L01029,2025-07,0,134669,9333,current,0
L01029,2025-08,0,125336,9333,current,0
L01029,2025-09,0,116003,9333,current,0
L01029,2025-10,0,106670,9333,current,0
L01029,2025-11,0,97337,9333,current,0
L01029,2025-12,24,94089,9333,dpd_1_30,0
L01030,2025-01,28,49488,4667,dpd_1_30,0
L01030,2025-02,58,49158,4667,dpd_31_60,0
L01030,2025-03,71,47441,4667,dpd_61_90,0
L01030,2025-04,0,42774,4667,current,0
L01030,2025-05,0,38107,4667,current,0
L01030,2025-06,0,33440,4667,current,0
L01030,2025-07,0,28773,4667,current,0
L01030,2025-08,0,24106,4667,current,0
L01030,2025-09,0,19439,4667,current,0
L01030,2025-10,0,14772,4667,current,0
L01030,2025-11,0,10105,4667,current,0
L01030,2025-12,0,5438,4667,current,0
L01031,2025-01,0,145333,4667,current,0
L01031,2025-02,0,140666,4667,current,0
L01031,2025-03,0,135999,4667,current,0
L01031,2025-04,0,131332,4667,current,0
L01031,2025-05,0,126665,4667,current,0
L01031,2025-06,0,121998,4667,current,0
L01031,2025-07,0,117331,4667,current,0
L01031,2025-08,0,112664,4667,current,0
L01031,2025-09,0,107997,4667,current,0
L01031,2025-10,0,103330,4667,current,0
L01031,2025-11,0,98663,4667,current,0
L01031,2025-12,0,93996,4667,current,0
L01032,2025-01,0,181333,18667,current,0
L01032,2025-02,0,162666,18667,current,0
L01032,2025-03,0,143999,18667,current,0
L01032,2025-04,0,125332,18667,current,0
L01032,2025-05,0,106665,18667,current,0
L01032,2025-06,0,87998,18667,current,0
L01032,2025-07,0,69331,18667,current,0
L01032,2025-08,0,50664,18667,current,0
L01032,2025-09,0,31997,18667,current,0
L01032,2025-10,0,13330,18667,current,0
L01032,2025-11,0,0,18667,current,0
L01032,2025-12,0,0,18667,current,0
L01033,2025-01,0,136000,14000,current,0
L01033,2025-02,17,134479,14000,dpd_1_30,0
L01033,2025-03,26,128372,14000,dpd_1_30,0
L01033,2025-04,53,124249,14000,dpd_31_60,0
L01033,2025-05,40,122375,14000,dpd_31_60,0
L01033,2025-06,87,121083,14000,dpd_61_90,0
L01033,2025-07,98,115568,14000,dpd_90_plus,0
L01033,2025-08,154,109664,14000,dpd_90_plus,0
L01033,2025-09,177,108620,14000,dpd_90_plus,0
L01033,2025-10,146,108427,14000,dpd_90_plus,0
L01033,2025-11,82,105951,14000,dpd_61_90,0
L01033,2025-12,38,103659,14000,dpd_31_60,0
